phenocam_name,direction,threshold,date,original_transition_date,period,image_filename,snow_flag,running_tally,site_seq_id
kelloggcornsoy,rising,transition_50,2016-08-05,NA,peak,kelloggcornsoy_2016_08_05_121728.jpg,NA,75,12
kelloggcornsoy,rising,transition_50,2018-08-03,NA,peak,kelloggcornsoy_2018_08_03_122658.jpg,NA,3,33
kelloggcornsoy,rising,transition_50,2018-08-28,NA,peak,kelloggcornsoy_2018_08_28_120054.jpg,NA,19,34
kelloggcornsoy,rising,transition_50,2017-07-16,NA,peak,kelloggcornsoy_2017_07_16_120044.jpg,NA,21,18
kelloggcornsoy,rising,transition_50,2016-12-01,NA,peak,kelloggcornsoy_2016_12_01_120037.jpg,NA,24,13
kelloggcornsoy,rising,transition_50,2018-05-22,NA,peak,kelloggcornsoy_2018_05_22_120607.jpg,NA,5,29
kelloggcornsoy,rising,transition_50,2016-04-16,NA,peak,kelloggcornsoy_2016_04_16_120048.jpg,NA,6,11
kelloggcornsoy,rising,transition_50,2017-08-15,NA,peak,kelloggcornsoy_2017_08_15_120045.jpg,NA,1,20
kelloggcornsoy,rising,transition_50,2017-08-30,NA,peak,kelloggcornsoy_2017_08_30_120102.jpg,NA,13,21
kelloggcornsoy,rising,transition_50,2018-08-19,NA,peak,kelloggcornsoy_2018_08_19_120035.jpg,NA,10,34
kelloggcornsoy,rising,transition_50,2018-08-23,NA,peak,kelloggcornsoy_2018_08_23_120054.jpg,NA,14,34
kelloggcornsoy,rising,transition_50,2016-07-13,NA,peak,kelloggcornsoy_2016_07_13_120039.jpg,NA,52,12
kelloggcornsoy,rising,transition_50,2017-08-10,NA,peak,kelloggcornsoy_2017_08_10_120058.jpg,NA,7,19
kelloggcornsoy,rising,transition_50,2017-05-27,NA,peak,kelloggcornsoy_2017_05_27_120103.jpg,NA,6,17
kelloggcornsoy,rising,transition_50,2018-08-31,NA,peak,kelloggcornsoy_2018_08_31_120044.jpg,NA,22,34
kelloggcornsoy,rising,transition_50,2017-08-28,NA,peak,kelloggcornsoy_2017_08_28_110046.jpg,NA,11,21
kelloggcornsoy,rising,transition_50,2016-08-02,NA,peak,kelloggcornsoy_2016_08_02_110423.jpg,NA,72,12
kelloggcornsoy,rising,transition_50,2019-06-24,NA,peak,kelloggcornsoy_2019_06_24_120021.jpg,NA,56,40
kelloggcornsoy,rising,transition_50,2019-06-19,NA,peak,kelloggcornsoy_2019_06_19_120022.jpg,NA,51,40
kelloggcornsoy,rising,transition_50,2018-09-03,NA,peak,kelloggcornsoy_2018_09_03_120041.jpg,NA,25,34
kelloggcornsoy,rising,transition_50,2020-05-03,NA,peak,kelloggcornsoy_2020_05_03_120015.jpg,NA,63,48
kelloggcornsoy,rising,transition_50,2017-08-18,NA,peak,kelloggcornsoy_2017_08_18_140042.jpg,NA,1,21
kelloggcornsoy,rising,transition_50,2017-07-23,NA,peak,kelloggcornsoy_2017_07_23_120052.jpg,NA,28,18
kelloggcornsoy,rising,transition_50,2016-11-13,NA,peak,kelloggcornsoy_2016_11_13_120026.jpg,NA,6,13
kelloggcornsoy,rising,transition_50,2016-04-14,NA,peak,kelloggcornsoy_2016_04_14_120036.jpg,NA,4,11
kelloggcornsoy,rising,transition_50,2017-05-23,NA,peak,kelloggcornsoy_2017_05_23_120057.jpg,NA,2,17
kelloggcornsoy,rising,transition_50,2018-06-13,NA,peak,kelloggcornsoy_2018_06_13_120813.jpg,NA,3,30
kelloggcornsoy,rising,transition_50,2019-06-12,NA,peak,kelloggcornsoy_2019_06_12_120037.jpg,NA,44,40
kelloggcornsoy,rising,transition_50,2017-08-11,NA,peak,kelloggcornsoy_2017_08_11_120041.jpg,NA,8,19
kelloggcornsoy,rising,transition_50,2017-07-24,NA,peak,kelloggcornsoy_2017_07_24_120046.jpg,NA,29,18
kelloggcornsoy,rising,transition_50,2016-07-05,NA,peak,kelloggcornsoy_2016_07_05_120030.jpg,NA,44,12
kelloggcornsoy,rising,transition_50,2020-08-30,NA,peak,kelloggcornsoy_2020_08_30_120014.jpg,NA,62,50
kelloggcornsoy,rising,transition_50,2018-09-04,NA,peak,kelloggcornsoy_2018_09_04_120038.jpg,NA,26,34
kelloggcornsoy,rising,transition_50,2018-06-20,NA,peak,kelloggcornsoy_2018_06_20_120038.jpg,NA,1,31
kelloggcornsoy,rising,transition_50,2018-05-18,NA,peak,kelloggcornsoy_2018_05_18_120810.jpg,NA,1,29
kelloggcornsoy,rising,transition_50,2016-11-18,NA,peak,kelloggcornsoy_2016_11_18_120033.jpg,NA,11,13
kelloggcornsoy,rising,transition_50,2019-07-28,NA,peak,kelloggcornsoy_2019_07_28_120025.jpg,NA,6,42
kelloggcornsoy,rising,transition_50,2020-05-31,NA,peak,kelloggcornsoy_2020_05_31_120015.jpg,NA,2,49
kelloggcornsoy,rising,transition_50,2020-07-05,NA,peak,kelloggcornsoy_2020_07_05_120019.jpg,NA,6,50
kelloggcornsoy,falling,transition_10,2015-12-16,NA,senesced,kelloggcornsoy_2015_12_16_120036.jpg,NA,44,2
kelloggcornsoy,falling,transition_10,2019-02-19,NA,senesced,kelloggcornsoy_2019_02_19_120023.jpg,NA,3,39
kelloggcornsoy,falling,transition_10,2018-03-18,NA,senesced,kelloggcornsoy_2018_03_18_120631.jpg,NA,11,22
kelloggcornsoy,falling,transition_10,2019-03-26,NA,senesced,kelloggcornsoy_2019_03_26_120020.jpg,NA,38,39
kelloggcornsoy,falling,transition_10,2019-05-14,NA,senesced,kelloggcornsoy_2019_05_14_120026.jpg,NA,15,40
kelloggcornsoy,falling,transition_10,2017-06-20,NA,senesced,kelloggcornsoy_2017_06_20_120114.jpg,NA,30,17
kelloggcornsoy,falling,transition_10,2016-10-05,NA,senesced,kelloggcornsoy_2016_10_05_120033.jpg,NA,136,12
kelloggcornsoy,falling,transition_10,2016-02-15,NA,senesced,kelloggcornsoy_2016_02_15_120037.jpg,NA,8,5
kelloggcornsoy,falling,transition_10,2015-09-29,NA,senesced,kelloggcornsoy_2015_09_29_120059.jpg,NA,12,1
kelloggcornsoy,falling,transition_10,2016-02-08,NA,senesced,kelloggcornsoy_2016_02_08_120034.jpg,NA,1,5
kelloggcornsoy,falling,transition_10,2019-03-18,NA,senesced,kelloggcornsoy_2019_03_18_120030.jpg,NA,30,39
kelloggcornsoy,falling,transition_10,2018-11-06,NA,senesced,kelloggcornsoy_2018_11_06_120038.jpg,NA,7,35
kelloggcornsoy,falling,transition_10,2020-03-31,NA,senesced,kelloggcornsoy_2020_03_31_120830.jpg,NA,30,48
kelloggcornsoy,falling,transition_10,2016-05-23,TRUE,senesced,kelloggcornsoy_2016_05_23_120034.jpg,NA,1,12
kelloggcornsoy,falling,transition_10,2018-12-24,NA,senesced,kelloggcornsoy_2018_12_24_120403.jpg,NA,4,37
kelloggcornsoy,falling,transition_10,2019-03-03,NA,senesced,kelloggcornsoy_2019_03_03_120023.jpg,NA,15,39
kelloggcornsoy,falling,transition_10,2016-10-04,NA,senesced,kelloggcornsoy_2016_10_04_120044.jpg,NA,135,12
kelloggcornsoy,falling,transition_10,2015-12-28,NA,senesced,kelloggcornsoy_2015_12_28_120033.jpg,NA,56,2
kelloggcornsoy,falling,transition_10,2015-10-19,NA,senesced,kelloggcornsoy_2015_10_19_120047.jpg,NA,32,1
kelloggcornsoy,falling,transition_10,2019-02-17,NA,senesced,kelloggcornsoy_2019_02_17_140021.jpg,NA,1,39
kelloggcornsoy,falling,transition_10,2020-03-09,NA,senesced,kelloggcornsoy_2020_03_09_120020.jpg,NA,8,48
kelloggcornsoy,falling,transition_10,2018-03-28,NA,senesced,kelloggcornsoy_2018_03_28_120658.jpg,NA,21,22
kelloggcornsoy,falling,transition_10,2017-02-01,NA,senesced,kelloggcornsoy_2017_02_01_130047.jpg,NA,1,15
kelloggcornsoy,falling,transition_10,2015-11-16,NA,senesced,kelloggcornsoy_2015_11_16_120036.jpg,NA,14,2
kelloggcornsoy,falling,transition_10,2020-03-05,NA,senesced,kelloggcornsoy_2020_03_05_120023.jpg,NA,4,48
kelloggcornsoy,falling,transition_10,2018-03-19,NA,senesced,kelloggcornsoy_2018_03_19_121338.jpg,NA,12,22
kelloggcornsoy,falling,transition_10,2018-03-10,NA,senesced,kelloggcornsoy_2018_03_10_113458.jpg,NA,3,22
kelloggcornsoy,falling,transition_10,2017-02-26,NA,senesced,kelloggcornsoy_2017_02_26_120038.jpg,NA,8,16
kelloggcornsoy,falling,transition_10,2019-01-09,NA,senesced,kelloggcornsoy_2019_01_09_120046.jpg,NA,7,38
kelloggcornsoy,falling,transition_10,2015-10-26,NA,senesced,kelloggcornsoy_2015_10_26_120045.jpg,NA,39,1
kelloggcornsoy,falling,transition_10,2019-12-03,NA,senesced,kelloggcornsoy_2019_12_03_120023.jpg,NA,1,46
kelloggcornsoy,falling,transition_10,2019-02-21,NA,senesced,kelloggcornsoy_2019_02_21_120029.jpg,NA,5,39
kelloggcornsoy,falling,transition_10,2018-03-24,NA,senesced,kelloggcornsoy_2018_03_24_120558.jpg,NA,17,22
kelloggcornsoy,falling,transition_10,2020-02-25,NA,senesced,kelloggcornsoy_2020_02_25_120020.jpg,NA,20,47
kelloggcornsoy,falling,transition_10,2016-10-16,NA,senesced,kelloggcornsoy_2016_10_16_120032.jpg,NA,147,12
kelloggcornsoy,falling,transition_10,2017-02-19,NA,senesced,kelloggcornsoy_2017_02_19_120046.jpg,NA,1,16
kelloggcornsoy,falling,transition_10,2019-03-30,NA,senesced,kelloggcornsoy_2019_03_30_120018.jpg,NA,42,39
kelloggcornsoy,falling,transition_10,2017-02-05,NA,senesced,kelloggcornsoy_2017_02_05_120042.jpg,NA,5,15
kelloggcornsoy,falling,transition_10,2017-01-16,NA,senesced,kelloggcornsoy_2017_01_16_120040.jpg,NA,15,14
kelloggcornsoy,falling,transition_10,2019-02-07,NA,senesced,kelloggcornsoy_2019_02_07_120450.jpg,NA,36,38
kelloggcornsoy,falling,transition_10,2019-01-24,NA,senesced,kelloggcornsoy_2019_01_24_120050.jpg,NA,22,38
kelloggcornsoy,falling,transition_10,2019-12-11,NA,senesced,kelloggcornsoy_2019_12_11_120027.jpg,NA,9,46
kelloggcornsoy,falling,transition_10,2020-02-19,NA,senesced,kelloggcornsoy_2020_02_19_120022.jpg,NA,14,47
kelloggcornsoy,falling,transition_10,2019-02-11,NA,senesced,kelloggcornsoy_2019_02_11_120037.jpg,NA,40,38
kelloggcornsoy,falling,transition_10,2019-03-31,NA,senesced,kelloggcornsoy_2019_03_31_120021.jpg,NA,43,39
kelloggcornsoy,falling,transition_10,2015-10-06,NA,senesced,kelloggcornsoy_2015_10_06_120100.jpg,NA,19,1
kelloggcornsoy,falling,transition_10,2018-11-29,NA,senesced,kelloggcornsoy_2018_11_29_120040.jpg,NA,30,35
kelloggcornsoy,falling,transition_10,2018-11-15,NA,senesced,kelloggcornsoy_2018_11_15_120040.jpg,NA,16,35
kelloggcornsoy,falling,transition_10,2018-04-06,NA,senesced,kelloggcornsoy_2018_04_06_121059.jpg,NA,5,23
kelloggcornsoy,falling,transition_10,2017-06-29,NA,senesced,kelloggcornsoy_2017_06_29_120045.jpg,NA,4,18
kelloggcornsoy,falling,transition_50,2016-12-06,TRUE,senescing,kelloggcornsoy_2016_12_06_120041.jpg,NA,29,13
kelloggcornsoy,falling,transition_25,2020-09-27,NA,senescing,kelloggcornsoy_2020_09_27_110014.jpg,NA,12,51
kelloggcornsoy,falling,transition_25,2020-10-08,NA,senescing,kelloggcornsoy_2020_10_08_120013.jpg,NA,23,51
kelloggcornsoy,falling,transition_50,2020-09-20,NA,senescing,kelloggcornsoy_2020_09_20_120014.jpg,NA,5,51
kelloggcornsoy,falling,transition_50,2016-09-13,NA,senescing,kelloggcornsoy_2016_09_13_120040.jpg,NA,114,12
kelloggcornsoy,falling,transition_25,2020-09-23,TRUE,senescing,kelloggcornsoy_2020_09_23_120014.jpg,NA,8,51
kelloggcornsoy,falling,transition_25,2018-10-21,TRUE,senescing,kelloggcornsoy_2018_10_21_120037.jpg,NA,73,34
kelloggcornsoy,falling,transition_50,2016-05-19,NA,senescing,kelloggcornsoy_2016_05_19_120033.jpg,NA,39,11
kelloggcornsoy,falling,transition_25,2020-10-02,NA,senescing,kelloggcornsoy_2020_10_02_120014.jpg,NA,17,51
kelloggcornsoy,falling,transition_50,2015-09-22,NA,senescing,kelloggcornsoy_2015_09_22_120054.jpg,NA,5,1
kelloggcornsoy,falling,transition_50,2020-09-16,TRUE,senescing,kelloggcornsoy_2020_09_16_140013.jpg,NA,1,51
kelloggcornsoy,falling,transition_25,2018-10-23,NA,senescing,kelloggcornsoy_2018_10_23_120035.jpg,NA,75,34
kelloggcornsoy,falling,transition_50,2016-09-14,NA,senescing,kelloggcornsoy_2016_09_14_120033.jpg,NA,115,12
kelloggcornsoy,falling,transition_25,2015-09-24,NA,senescing,kelloggcornsoy_2015_09_24_120051.jpg,NA,7,1
kelloggcornsoy,falling,transition_25,2020-09-26,NA,senescing,kelloggcornsoy_2020_09_26_120017.jpg,NA,11,51
kelloggcornsoy,falling,transition_25,2020-10-12,NA,senescing,kelloggcornsoy_2020_10_12_120013.jpg,NA,27,51
kelloggcornsoy,falling,transition_25,2020-10-09,NA,senescing,kelloggcornsoy_2020_10_09_120015.jpg,NA,24,51
kelloggcornsoy,falling,transition_25,2020-10-14,NA,senescing,kelloggcornsoy_2020_10_14_120015.jpg,NA,29,51
kelloggcornsoy,falling,transition_25,2018-10-22,NA,senescing,kelloggcornsoy_2018_10_22_120039.jpg,NA,74,34
kelloggcornsoy,falling,transition_25,2020-10-10,NA,senescing,kelloggcornsoy_2020_10_10_120012.jpg,NA,25,51
kelloggcornsoy,falling,transition_25,2015-09-25,NA,senescing,kelloggcornsoy_2015_09_25_120039.jpg,NA,8,1
kelloggcornsoy,falling,transition_25,2016-09-15,TRUE,senescing,kelloggcornsoy_2016_09_15_120035.jpg,NA,116,12
kelloggcornsoy,falling,transition_50,2015-09-19,NA,senescing,kelloggcornsoy_2015_09_19_120039.jpg,NA,2,1
kelloggcornsoy,falling,transition_25,2020-10-07,NA,senescing,kelloggcornsoy_2020_10_07_120017.jpg,NA,22,51
kelloggcornsoy,falling,transition_25,2020-10-01,NA,senescing,kelloggcornsoy_2020_10_01_120015.jpg,NA,16,51
kelloggcornsoy,falling,transition_50,2016-09-09,NA,senescing,kelloggcornsoy_2016_09_09_120040.jpg,NA,110,12
kelloggcornsoy,falling,transition_50,2015-09-21,NA,senescing,kelloggcornsoy_2015_09_21_120130.jpg,NA,4,1
kelloggcornsoy,falling,transition_50,2017-05-31,NA,senescing,kelloggcornsoy_2017_05_31_120101.jpg,NA,10,17
kelloggcornsoy,falling,transition_25,2020-10-03,NA,senescing,kelloggcornsoy_2020_10_03_120015.jpg,NA,18,51
kelloggcornsoy,falling,transition_25,2020-10-06,NA,senescing,kelloggcornsoy_2020_10_06_120015.jpg,NA,21,51
kelloggcornsoy,falling,transition_50,2018-10-17,TRUE,senescing,kelloggcornsoy_2018_10_17_120044.jpg,NA,69,34
kelloggcornsoy,falling,transition_50,2016-12-08,NA,senescing,kelloggcornsoy_2016_12_08_120046.jpg,NA,31,13
kelloggcornsoy,falling,transition_50,2020-09-22,NA,senescing,kelloggcornsoy_2020_09_22_120014.jpg,NA,7,51
kelloggcornsoy,falling,transition_50,2016-09-10,NA,senescing,kelloggcornsoy_2016_09_10_120037.jpg,NA,111,12
kelloggcornsoy,falling,transition_25,2020-09-25,NA,senescing,kelloggcornsoy_2020_09_25_120013.jpg,NA,10,51
kelloggcornsoy,falling,transition_25,2017-06-01,TRUE,senescing,kelloggcornsoy_2017_06_01_120043.jpg,NA,11,17
kelloggcornsoy,falling,transition_50,2020-09-19,NA,senescing,kelloggcornsoy_2020_09_19_120013.jpg,NA,4,51
kelloggcornsoy,falling,transition_25,2016-09-17,NA,senescing,kelloggcornsoy_2016_09_17_120031.jpg,NA,118,12
kelloggcornsoy,falling,transition_50,2016-09-07,NA,senescing,kelloggcornsoy_2016_09_07_120045.jpg,NA,108,12
kelloggcornsoy,falling,transition_25,2020-09-29,NA,senescing,kelloggcornsoy_2020_09_29_120013.jpg,NA,14,51
kelloggcornsoy,falling,transition_50,2020-09-17,NA,senescing,kelloggcornsoy_2020_09_17_120013.jpg,NA,2,51
kelloggcornsoy,falling,transition_50,2016-09-11,NA,senescing,kelloggcornsoy_2016_09_11_120032.jpg,NA,112,12
kelloggcornsoy,falling,transition_50,2018-10-20,NA,senescing,kelloggcornsoy_2018_10_20_120039.jpg,NA,72,34
kelloggcornsoy,falling,transition_50,2020-09-18,NA,senescing,kelloggcornsoy_2020_09_18_120015.jpg,NA,3,51
kelloggcornsoy,falling,transition_25,2016-09-16,NA,senescing,kelloggcornsoy_2016_09_16_120034.jpg,NA,117,12
kelloggcornsoy,falling,transition_50,2015-09-18,TRUE,senescing,kelloggcornsoy_2015_09_18_120047.jpg,NA,1,1
kelloggcornsoy,falling,transition_50,2016-09-06,TRUE,senescing,kelloggcornsoy_2016_09_06_120042.jpg,NA,107,12
kelloggcornsoy,falling,transition_25,2020-09-24,NA,senescing,kelloggcornsoy_2020_09_24_120013.jpg,NA,9,51
kelloggcornsoy,falling,transition_25,2020-10-11,NA,senescing,kelloggcornsoy_2020_10_11_120014.jpg,NA,26,51
kelloggcornsoy,falling,transition_25,2020-09-28,NA,senescing,kelloggcornsoy_2020_09_28_120019.jpg,NA,13,51
kelloggcornsoy2,rising,transition_25,2020-08-07,NA,growing,kelloggcornsoy2_2020_08_07_120020.jpg,NA,39,46
kelloggcornsoy2,rising,transition_10,2020-03-15,NA,growing,kelloggcornsoy2_2020_03_15_120027.jpg,NA,14,44
kelloggcornsoy2,rising,transition_25,2018-05-15,NA,growing,kelloggcornsoy2_2018_05_15_120955.jpg,NA,9,27
kelloggcornsoy2,rising,transition_25,2020-04-14,NA,growing,kelloggcornsoy2_2020_04_14_120015.jpg,NA,44,44
kelloggcornsoy2,rising,transition_10,2020-03-20,NA,growing,kelloggcornsoy2_2020_03_20_120110.jpg,NA,19,44
kelloggcornsoy2,rising,transition_10,2016-04-08,NA,growing,kelloggcornsoy2_2016_04_08_120035.jpg,NA,17,8
kelloggcornsoy2,rising,transition_10,2016-04-11,NA,growing,kelloggcornsoy2_2016_04_11_120038.jpg,NA,1,9
kelloggcornsoy2,rising,transition_25,2020-04-01,NA,growing,kelloggcornsoy2_2020_04_01_100022.jpg,NA,31,44
kelloggcornsoy2,rising,transition_25,2017-04-07,NA,growing,kelloggcornsoy2_2017_04_07_120103.jpg,NA,11,15
kelloggcornsoy2,rising,transition_10,2017-04-02,NA,growing,kelloggcornsoy2_2017_04_02_120049.jpg,NA,6,15
kelloggcornsoy2,rising,transition_10,2018-05-03,NA,growing,kelloggcornsoy2_2018_05_03_121901.jpg,NA,12,26
kelloggcornsoy2,rising,transition_10,2020-03-14,TRUE,growing,kelloggcornsoy2_2020_03_14_120021.jpg,NA,13,44
kelloggcornsoy2,rising,transition_10,2020-08-02,NA,growing,kelloggcornsoy2_2020_08_02_120015.jpg,NA,34,46
kelloggcornsoy2,rising,transition_25,2016-04-17,NA,growing,kelloggcornsoy2_2016_04_17_120058.jpg,NA,7,9
kelloggcornsoy2,rising,transition_10,2016-03-31,NA,growing,kelloggcornsoy2_2016_03_31_120034.jpg,NA,9,8
kelloggcornsoy2,rising,transition_25,2020-04-05,NA,growing,kelloggcornsoy2_2020_04_05_120023.jpg,NA,35,44
kelloggcornsoy2,rising,transition_10,2016-03-29,NA,growing,kelloggcornsoy2_2016_03_29_120053.jpg,NA,7,8
kelloggcornsoy2,rising,transition_25,2020-04-03,NA,growing,kelloggcornsoy2_2020_04_03_120023.jpg,NA,33,44
kelloggcornsoy2,rising,transition_10,2020-07-30,NA,growing,kelloggcornsoy2_2020_07_30_120017.jpg,NA,31,46
kelloggcornsoy2,rising,transition_10,2019-04-14,NA,growing,kelloggcornsoy2_2019_04_14_120020.jpg,NA,57,41
kelloggcornsoy2,rising,transition_10,2016-03-26,NA,growing,kelloggcornsoy2_2016_03_26_120042.jpg,NA,4,8
kelloggcornsoy2,rising,transition_25,2018-05-08,NA,growing,kelloggcornsoy2_2018_05_08_121234.jpg,NA,2,27
kelloggcornsoy2,rising,transition_10,2016-03-23,NA,growing,kelloggcornsoy2_2016_03_23_120034.jpg,NA,1,8
kelloggcornsoy2,rising,transition_10,2016-03-12,TRUE,growing,kelloggcornsoy2_2016_03_12_120034.jpg,NA,24,7
kelloggcornsoy2,rising,transition_10,2016-03-13,NA,growing,kelloggcornsoy2_2016_03_13_120043.jpg,NA,25,7
kelloggcornsoy2,rising,transition_25,2020-04-17,NA,growing,kelloggcornsoy2_2020_04_17_120019.jpg,NA,47,44
kelloggcornsoy2,rising,transition_10,2016-03-16,NA,growing,kelloggcornsoy2_2016_03_16_120033.jpg,NA,28,7
kelloggcornsoy2,rising,transition_25,2020-08-03,TRUE,growing,kelloggcornsoy2_2020_08_03_120019.jpg,NA,35,46
kelloggcornsoy2,rising,transition_10,2020-07-29,NA,growing,kelloggcornsoy2_2020_07_29_120017.jpg,NA,30,46
kelloggcornsoy2,rising,transition_25,2016-04-16,NA,growing,kelloggcornsoy2_2016_04_16_120049.jpg,NA,6,9
kelloggcornsoy2,rising,transition_25,2020-04-19,NA,growing,kelloggcornsoy2_2020_04_19_120016.jpg,NA,49,44
kelloggcornsoy2,rising,transition_10,2020-07-27,NA,growing,kelloggcornsoy2_2020_07_27_120017.jpg,NA,28,46
kelloggcornsoy2,rising,transition_10,2016-04-02,NA,growing,kelloggcornsoy2_2016_04_02_120036.jpg,NA,11,8
kelloggcornsoy2,rising,transition_10,2017-04-01,NA,growing,kelloggcornsoy2_2017_04_01_120038.jpg,NA,5,15
kelloggcornsoy2,rising,transition_25,2018-05-09,NA,growing,kelloggcornsoy2_2018_05_09_101210.jpg,NA,3,27
kelloggcornsoy2,rising,transition_25,2017-04-09,NA,growing,kelloggcornsoy2_2017_04_09_120044.jpg,NA,13,15
kelloggcornsoy2,rising,transition_10,2020-07-28,NA,growing,kelloggcornsoy2_2020_07_28_120017.jpg,NA,29,46
kelloggcornsoy2,rising,transition_25,2020-04-08,NA,growing,kelloggcornsoy2_2020_04_08_120022.jpg,NA,38,44
kelloggcornsoy2,rising,transition_10,2017-03-28,TRUE,growing,kelloggcornsoy2_2017_03_28_120047.jpg,NA,1,15
kelloggcornsoy2,rising,transition_10,2016-03-21,NA,growing,kelloggcornsoy2_2016_03_21_090037.jpg,NA,33,7
kelloggcornsoy2,rising,transition_25,2020-04-22,NA,growing,kelloggcornsoy2_2020_04_22_120018.jpg,NA,52,44
kelloggcornsoy2,rising,transition_25,2020-04-16,NA,growing,kelloggcornsoy2_2020_04_16_120016.jpg,NA,46,44
kelloggcornsoy2,rising,transition_10,2016-03-28,NA,growing,kelloggcornsoy2_2016_03_28_120053.jpg,NA,6,8
kelloggcornsoy2,rising,transition_25,2016-04-15,NA,growing,kelloggcornsoy2_2016_04_15_120115.jpg,NA,5,9
kelloggcornsoy2,rising,transition_10,2016-03-17,NA,growing,kelloggcornsoy2_2016_03_17_120037.jpg,NA,29,7
kelloggcornsoy2,rising,transition_10,2020-03-26,NA,growing,kelloggcornsoy2_2020_03_26_120043.jpg,NA,25,44
kelloggcornsoy2,rising,transition_10,2016-04-04,NA,growing,kelloggcornsoy2_2016_04_04_120039.jpg,NA,13,8
kelloggcornsoy2,rising,transition_10,2020-07-26,NA,growing,kelloggcornsoy2_2020_07_26_120015.jpg,NA,27,46
kelloggcornsoy2,rising,transition_25,2018-05-10,NA,growing,kelloggcornsoy2_2018_05_10_141352.jpg,NA,4,27
kelloggcornsoy2,rising,transition_25,2020-03-30,TRUE,growing,kelloggcornsoy2_2020_03_30_120356.jpg,NA,29,44
kelloggcornsoy2,rising,transition_50,2018-10-14,NA,peak,kelloggcornsoy2_2018_10_14_120036.jpg,NA,59,35
kelloggcornsoy2,rising,transition_50,2016-06-25,NA,peak,kelloggcornsoy2_2016_06_25_120035.jpg,NA,34,10
kelloggcornsoy2,rising,transition_50,2017-08-11,NA,peak,kelloggcornsoy2_2017_08_11_120042.jpg,NA,8,17
kelloggcornsoy2,rising,transition_50,2018-09-11,NA,peak,kelloggcornsoy2_2018_09_11_120109.jpg,NA,26,35
kelloggcornsoy2,rising,transition_50,2018-09-21,NA,peak,kelloggcornsoy2_2018_09_21_120049.jpg,NA,36,35
kelloggcornsoy2,rising,transition_50,2017-08-20,NA,peak,kelloggcornsoy2_2017_08_20_120042.jpg,NA,3,18
kelloggcornsoy2,rising,transition_50,2020-05-19,NA,peak,kelloggcornsoy2_2020_05_19_120016.jpg,NA,25,45
kelloggcornsoy2,rising,transition_50,2016-08-06,NA,peak,kelloggcornsoy2_2016_08_06_121736.jpg,NA,76,10
kelloggcornsoy2,rising,transition_50,2016-07-25,NA,peak,kelloggcornsoy2_2016_07_25_120034.jpg,NA,64,10
kelloggcornsoy2,rising,transition_50,2016-07-23,NA,peak,kelloggcornsoy2_2016_07_23_120030.jpg,NA,62,10
kelloggcornsoy2,rising,transition_50,2016-07-02,NA,peak,kelloggcornsoy2_2016_07_02_120031.jpg,NA,41,10
kelloggcornsoy2,rising,transition_50,2018-09-30,NA,peak,kelloggcornsoy2_2018_09_30_120037.jpg,NA,45,35
kelloggcornsoy2,rising,transition_50,2016-07-21,NA,peak,kelloggcornsoy2_2016_07_21_120037.jpg,NA,60,10
kelloggcornsoy2,rising,transition_50,2016-05-23,NA,peak,kelloggcornsoy2_2016_05_23_120035.jpg,NA,1,10
kelloggcornsoy2,rising,transition_50,2017-05-19,NA,peak,kelloggcornsoy2_2017_05_19_120048.jpg,NA,53,15
kelloggcornsoy2,rising,transition_50,2017-08-27,NA,peak,kelloggcornsoy2_2017_08_27_120041.jpg,NA,10,18
kelloggcornsoy2,rising,transition_50,2016-06-13,NA,peak,kelloggcornsoy2_2016_06_13_120037.jpg,NA,22,10
kelloggcornsoy2,rising,transition_50,2018-09-16,NA,peak,kelloggcornsoy2_2018_09_16_120116.jpg,NA,31,35
kelloggcornsoy2,rising,transition_50,2018-09-14,NA,peak,kelloggcornsoy2_2018_09_14_120118.jpg,NA,29,35
kelloggcornsoy2,rising,transition_50,2018-06-28,NA,peak,kelloggcornsoy2_2018_06_28_070048.jpg,NA,8,29
kelloggcornsoy2,rising,transition_50,2018-09-23,NA,peak,kelloggcornsoy2_2018_09_23_120040.jpg,NA,38,35
kelloggcornsoy2,rising,transition_50,2020-05-14,NA,peak,kelloggcornsoy2_2020_05_14_120017.jpg,NA,20,45
kelloggcornsoy2,rising,transition_50,2017-04-16,NA,peak,kelloggcornsoy2_2017_04_16_120041.jpg,NA,20,15
kelloggcornsoy2,rising,transition_50,2017-05-25,NA,peak,kelloggcornsoy2_2017_05_25_120048.jpg,NA,59,15
kelloggcornsoy2,rising,transition_50,2018-06-25,NA,peak,kelloggcornsoy2_2018_06_25_120039.jpg,NA,5,29
kelloggcornsoy2,rising,transition_50,2018-08-27,NA,peak,kelloggcornsoy2_2018_08_27_120044.jpg,NA,11,35
kelloggcornsoy2,rising,transition_50,2017-04-25,NA,peak,kelloggcornsoy2_2017_04_25_080032.jpg,NA,29,15
kelloggcornsoy2,rising,transition_50,2018-06-24,NA,peak,kelloggcornsoy2_2018_06_24_120037.jpg,NA,4,29
kelloggcornsoy2,rising,transition_50,2020-05-20,NA,peak,kelloggcornsoy2_2020_05_20_130020.jpg,NA,26,45
kelloggcornsoy2,rising,transition_50,2018-10-12,NA,peak,kelloggcornsoy2_2018_10_12_120035.jpg,NA,57,35
kelloggcornsoy2,rising,transition_50,2018-09-03,NA,peak,kelloggcornsoy2_2018_09_03_120043.jpg,NA,18,35
